Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,age,Segment
1970.0,PhD,Single,32303.0,0.0,1.0,63.0,35.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,54.0,0
1966.0,Graduation,Relationship,61286.0,0.0,1.0,34.0,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,5.0,58.0,1
1976.0,Graduation,Relationship,74068.0,0.0,0.0,14.0,783.0,30.0,537.0,12.0,76.0,15.0,1.0,4.0,10.0,9.0,2.0,48.0,1
1964.0,PhD,Relationship,45759.0,1.0,1.0,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,60.0,0
1978.0,Foundational,Relationship,24882.0,1.0,0.0,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,46.0,0
1973.0,Graduation,Relationship,51148.0,1.0,1.0,38.0,235.0,6.0,45.0,8.0,9.0,12.0,4.0,5.0,1.0,6.0,6.0,51.0,1
1977.0,Graduation,Relationship,31353.0,1.0,1.0,24.0,10.0,0.0,10.0,3.0,1.0,7.0,2.0,1.0,1.0,2.0,8.0,47.0,0
1980.0,Master,Relationship,69661.0,0.0,0.0,80.0,656.0,16.0,106.0,32.0,16.0,8.0,1.0,7.0,3.0,12.0,3.0,44.0,1
1954.0,Graduation,Relationship,80067.0,0.0,0.0,82.0,519.0,17.0,67.0,27.0,8.0,51.0,1.0,4.0,6.0,6.0,2.0,70.0,1
1954.0,Graduation,Relationship,86718.0,0.0,0.0,20.0,344.0,8.0,482.0,50.0,33.0,24.0,1.0,5.0,6.0,5.0,2.0,70.0,1
1973.0,PhD,Single,46854.0,1.0,1.0,81.0,96.0,1.0,79.0,7.0,1.0,79.0,6.0,5.0,1.0,3.0,8.0,51.0,0
1952.0,Graduation,Single,69142.0,0.0,1.0,50.0,448.0,4.0,34.0,6.0,4.0,39.0,3.0,8.0,1.0,7.0,5.0,72.0,1
1968.0,Graduation,Single,75922.0,0.0,0.0,60.0,265.0,8.0,553.0,12.0,23.0,92.0,1.0,4.0,4.0,9.0,1.0,56.0,1
1978.0,Graduation,Single,63693.0,0.0,1.0,63.0,587.0,43.0,337.0,42.0,8.0,54.0,3.0,11.0,6.0,9.0,6.0,46.0,1
1977.0,PhD,Relationship,102160.0,0.0,0.0,54.0,763.0,29.0,138.0,76.0,8.0,58.0,0.0,7.0,9.0,10.0,4.0,47.0,1
1965.0,PhD,Single,40637.0,1.0,1.0,72.0,22.0,0.0,13.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,7.0,59.0,0
1984.0,Master,Single,18890.0,0.0,0.0,5.0,6.0,4.0,1.0,7.0,2.0,15.0,1.0,0.0,1.0,2.0,6.0,40.0,0
1988.0,Graduation,Relationship,29604.0,1.0,0.0,88.0,7.0,6.0,13.0,7.0,6.0,14.0,1.0,1.0,0.0,3.0,9.0,36.0,0
1963.0,Master,Single,48721.0,1.0,1.0,50.0,81.0,18.0,113.0,47.0,13.0,21.0,6.0,4.0,2.0,5.0,6.0,61.0,0
1954.0,Graduation,Single,64497.0,0.0,1.0,17.0,1170.0,48.0,320.0,42.0,32.0,24.0,5.0,11.0,4.0,9.0,8.0,70.0,1
1956.0,Graduation,Relationship,46097.0,0.0,1.0,11.0,72.0,24.0,68.0,65.0,4.0,8.0,5.0,3.0,1.0,6.0,4.0,68.0,0
1954.0,Graduation,Relationship,77972.0,0.0,0.0,18.0,613.0,22.0,319.0,33.0,8.0,12.0,1.0,4.0,6.0,9.0,1.0,70.0,1
1968.0,PhD,Relationship,44377.0,1.0,1.0,70.0,224.0,0.0,30.0,0.0,0.0,10.0,2.0,5.0,1.0,5.0,8.0,56.0,0
1974.0,Master,Relationship,46014.0,1.0,1.0,21.0,410.0,0.0,59.0,19.0,9.0,44.0,2.0,7.0,1.0,8.0,7.0,50.0,0
1985.0,Graduation,Relationship,70951.0,0.0,0.0,66.0,239.0,10.0,554.0,12.0,8.0,54.0,1.0,3.0,4.0,9.0,1.0,39.0,1
1977.0,Graduation,Relationship,41443.0,1.0,0.0,79.0,171.0,7.0,171.0,25.0,19.0,89.0,6.0,8.0,1.0,5.0,8.0,47.0,0
1978.0,Foundational,Single,52195.0,2.0,1.0,2.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,46.0,1
1948.0,Master,Relationship,83790.0,0.0,0.0,81.0,1076.0,16.0,417.0,42.0,48.0,16.0,1.0,8.0,10.0,6.0,3.0,76.0,1
1954.0,Master,Single,44551.0,0.0,1.0,24.0,182.0,4.0,33.0,0.0,0.0,66.0,2.0,4.0,1.0,5.0,7.0,70.0,0
1980.0,Graduation,Relationship,69508.0,1.0,0.0,48.0,824.0,32.0,162.0,42.0,32.0,43.0,2.0,11.0,4.0,11.0,6.0,44.0,1
1969.0,Graduation,Relationship,72460.0,0.0,0.0,56.0,377.0,10.0,540.0,80.0,30.0,10.0,1.0,3.0,5.0,7.0,1.0,55.0,1
1970.0,PhD,Relationship,77622.0,0.0,2.0,3.0,520.0,7.0,154.0,19.0,0.0,14.0,2.0,6.0,3.0,11.0,3.0,54.0,1
1980.0,PhD,Relationship,30732.0,1.0,0.0,44.0,155.0,1.0,25.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,8.0,44.0,0
1962.0,Graduation,Single,63887.0,0.0,1.0,38.0,897.0,23.0,207.0,15.0,11.0,92.0,5.0,9.0,6.0,12.0,6.0,62.0,1
1978.0,Graduation,Relationship,42011.0,1.0,0.0,46.0,131.0,0.0,16.0,2.0,1.0,39.0,4.0,3.0,1.0,4.0,8.0,46.0,0
1976.0,Graduation,Relationship,51369.0,0.0,1.0,84.0,297.0,7.0,79.0,0.0,11.0,24.0,2.0,8.0,2.0,4.0,8.0,48.0,1
1952.0,Graduation,Single,51537.0,0.0,1.0,27.0,787.0,20.0,204.0,0.0,0.0,92.0,3.0,2.0,2.0,11.0,8.0,72.0,1
1972.0,PhD,Relationship,79930.0,0.0,0.0,72.0,792.0,8.0,67.0,67.0,51.0,17.0,1.0,3.0,5.0,8.0,2.0,52.0,1
1986.0,PhD,Relationship,34320.0,1.0,0.0,66.0,4.0,1.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,38.0,0
1966.0,Graduation,Single,37070.0,1.0,1.0,30.0,231.0,7.0,137.0,4.0,15.0,39.0,2.0,5.0,1.0,8.0,7.0,58.0,0
1962.0,Foundational,Single,81975.0,0.0,1.0,2.0,983.0,76.0,184.0,12.0,8.0,27.0,1.0,6.0,3.0,4.0,7.0,62.0,1
1971.0,Graduation,Relationship,38590.0,1.0,0.0,65.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,8.0,53.0,0
1951.0,Graduation,Single,15033.0,0.0,0.0,37.0,0.0,4.0,5.0,6.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,73.0,0
1965.0,PhD,Relationship,62745.0,0.0,1.0,89.0,562.0,21.0,464.0,28.0,10.0,32.0,3.0,7.0,8.0,11.0,5.0,59.0,1
1975.0,Foundational,Relationship,22212.0,1.0,0.0,49.0,5.0,9.0,20.0,6.0,8.0,21.0,2.0,2.0,0.0,4.0,6.0,49.0,0
1982.0,Master,Relationship,23661.0,1.0,0.0,46.0,18.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,42.0,0
1958.0,PhD,Single,79761.0,0.0,1.0,32.0,415.0,5.0,124.0,15.0,35.0,11.0,1.0,5.0,2.0,11.0,3.0,66.0,1
1973.0,Graduation,Single,7500.0,1.0,0.0,54.0,5.0,3.0,10.0,12.0,7.0,20.0,4.0,3.0,1.0,3.0,7.0,51.0,0
1970.0,Foundational,Single,60182.0,0.0,1.0,23.0,8.0,0.0,5.0,7.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,54.0,1
1971.0,Graduation,Single,22804.0,1.0,0.0,75.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,53.0,0
1990.0,Graduation,Relationship,73687.0,0.0,0.0,8.0,559.0,8.0,503.0,12.0,13.0,24.0,1.0,3.0,9.0,9.0,2.0,34.0,1
1958.0,Graduation,Relationship,61074.0,0.0,1.0,37.0,789.0,0.0,133.0,0.0,28.0,24.0,2.0,11.0,5.0,8.0,7.0,66.0,1
1964.0,PhD,Relationship,31686.0,1.0,1.0,31.0,11.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,60.0,0
1972.0,Graduation,Relationship,80134.0,1.0,0.0,40.0,1218.0,16.0,272.0,104.0,0.0,80.0,2.0,5.0,3.0,6.0,6.0,52.0,1
1953.0,Graduation,Relationship,75027.0,0.0,1.0,74.0,925.0,64.0,179.0,12.0,12.0,77.0,2.0,9.0,4.0,6.0,5.0,71.0,1
1969.0,Master,Relationship,65176.0,0.0,1.0,57.0,960.0,28.0,183.0,12.0,70.0,70.0,4.0,9.0,6.0,6.0,6.0,55.0,1
1975.0,Master,Single,31160.0,1.0,0.0,59.0,16.0,3.0,25.0,6.0,1.0,13.0,2.0,2.0,0.0,3.0,8.0,49.0,0
1985.0,Graduation,Single,29938.0,1.0,0.0,52.0,3.0,3.0,7.0,0.0,2.0,11.0,2.0,1.0,0.0,3.0,6.0,39.0,0
1974.0,Graduation,Single,102692.0,0.0,0.0,5.0,168.0,8.0,444.0,32.0,8.0,24.0,1.0,6.0,9.0,13.0,2.0,50.0,1
1967.0,Graduation,Relationship,75702.0,1.0,1.0,77.0,650.0,28.0,353.0,45.0,42.0,30.0,5.0,4.0,6.0,11.0,8.0,57.0,1
1974.0,PhD,Single,30899.0,1.0,0.0,35.0,24.0,0.0,8.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,50.0,0
1961.0,PhD,Relationship,63342.0,0.0,1.0,48.0,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5.0,6.0,63.0,1
1957.0,PhD,Single,40737.0,2.0,1.0,24.0,11.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,8.0,67.0,0
1979.0,Graduation,Single,15287.0,1.0,0.0,60.0,1.0,2.0,8.0,4.0,3.0,13.0,2.0,1.0,1.0,2.0,7.0,45.0,0
1968.0,PhD,Single,69674.0,0.0,2.0,46.0,554.0,41.0,215.0,11.0,0.0,24.0,3.0,10.0,2.0,10.0,5.0,56.0,1
1970.0,Master,Relationship,44159.0,1.0,0.0,85.0,167.0,2.0,62.0,24.0,13.0,7.0,4.0,4.0,1.0,6.0,5.0,54.0,0
1978.0,PhD,Relationship,37717.0,1.0,0.0,31.0,9.0,0.0,6.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,9.0,46.0,0
1952.0,Master,Relationship,43776.0,1.0,1.0,9.0,177.0,2.0,71.0,3.0,2.0,20.0,6.0,5.0,2.0,4.0,8.0,72.0,0
1966.0,Master,Relationship,38179.0,1.0,1.0,30.0,38.0,4.0,22.0,4.0,2.0,20.0,4.0,3.0,1.0,3.0,7.0,58.0,0
1963.0,Graduation,Relationship,80124.0,0.0,0.0,47.0,483.0,8.0,398.0,12.0,8.0,24.0,1.0,3.0,7.0,8.0,1.0,61.0,1
1970.0,PhD,Relationship,38097.0,1.0,1.0,70.0,77.0,2.0,35.0,0.0,1.0,69.0,4.0,3.0,2.0,2.0,7.0,54.0,0
1970.0,Graduation,Relationship,72940.0,0.0,0.0,13.0,182.0,74.0,298.0,12.0,8.0,116.0,1.0,3.0,3.0,6.0,1.0,54.0,1
1970.0,Graduation,Relationship,22070.0,1.0,0.0,11.0,10.0,7.0,19.0,8.0,2.0,21.0,2.0,2.0,2.0,2.0,6.0,54.0,0
1953.0,Graduation,Single,69267.0,0.0,0.0,31.0,778.0,44.0,499.0,95.0,73.0,24.0,2.0,3.0,4.0,5.0,7.0,71.0,1
1983.0,Master,Single,31788.0,1.0,0.0,15.0,16.0,7.0,23.0,0.0,8.0,6.0,3.0,3.0,0.0,4.0,5.0,41.0,0
1975.0,PhD,Relationship,61905.0,0.0,1.0,2.0,167.0,0.0,43.0,6.0,2.0,13.0,2.0,4.0,2.0,4.0,5.0,49.0,1
1960.0,Graduation,Relationship,29315.0,1.0,1.0,55.0,13.0,2.0,14.0,8.0,7.0,4.0,4.0,2.0,0.0,4.0,6.0,64.0,0
1963.0,Graduation,Single,33378.0,1.0,1.0,38.0,33.0,6.0,40.0,3.0,7.0,10.0,3.0,2.0,0.0,4.0,7.0,61.0,0
1963.0,PhD,Relationship,66313.0,0.0,1.0,86.0,625.0,7.0,99.0,10.0,22.0,7.0,2.0,6.0,3.0,12.0,4.0,61.0,1
1956.0,Graduation,Single,60714.0,0.0,0.0,56.0,216.0,8.0,224.0,101.0,8.0,24.0,2.0,7.0,4.0,10.0,5.0,68.0,1
1981.0,Master,Relationship,77882.0,0.0,0.0,29.0,68.0,8.0,396.0,12.0,22.0,15.0,1.0,3.0,3.0,5.0,1.0,43.0,1
1986.0,PhD,Single,69867.0,0.0,0.0,30.0,196.0,0.0,512.0,33.0,8.0,54.0,1.0,3.0,5.0,8.0,1.0,38.0,1
1968.0,Master,Single,63841.0,0.0,1.0,64.0,635.0,15.0,100.0,20.0,7.0,24.0,1.0,9.0,3.0,9.0,6.0,56.0,1
1981.0,Foundational,Relationship,24480.0,1.0,0.0,46.0,4.0,19.0,9.0,28.0,25.0,17.0,3.0,3.0,0.0,4.0,7.0,43.0,0
1976.0,Graduation,Relationship,51369.0,0.0,1.0,84.0,297.0,7.0,79.0,0.0,11.0,24.0,2.0,8.0,2.0,4.0,8.0,48.0,1
1946.0,Graduation,Relationship,37760.0,0.0,0.0,20.0,84.0,5.0,38.0,12.0,12.0,28.0,2.0,4.0,1.0,6.0,7.0,78.0,0
1974.0,PhD,Relationship,65640.0,0.0,1.0,74.0,204.0,7.0,149.0,20.0,15.0,66.0,1.0,5.0,1.0,8.0,2.0,50.0,1
1975.0,Master,Relationship,44319.0,1.0,1.0,18.0,26.0,0.0,8.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,5.0,49.0,0
1974.0,Graduation,Relationship,30631.0,1.0,0.0,75.0,15.0,6.0,20.0,4.0,5.0,20.0,1.0,3.0,1.0,2.0,7.0,50.0,0
1952.0,Graduation,Relationship,75278.0,0.0,0.0,17.0,304.0,8.0,230.0,12.0,74.0,74.0,1.0,6.0,3.0,13.0,3.0,72.0,1
1956.0,Master,Relationship,50898.0,1.0,1.0,88.0,285.0,28.0,242.0,55.0,8.0,24.0,2.0,6.0,2.0,12.0,5.0,68.0,0
1966.0,Graduation,Single,79946.0,0.0,0.0,19.0,395.0,8.0,67.0,12.0,8.0,28.0,1.0,5.0,2.0,5.0,3.0,58.0,1
1949.0,Master,Single,35416.0,0.0,0.0,62.0,248.0,3.0,81.0,4.0,3.0,51.0,3.0,7.0,1.0,5.0,8.0,75.0,0
1984.0,Foundational,Relationship,32414.0,0.0,0.0,11.0,20.0,6.0,5.0,0.0,9.0,12.0,1.0,1.0,0.0,3.0,7.0,40.0,0
1969.0,Graduation,Relationship,38361.0,1.0,0.0,74.0,39.0,0.0,56.0,20.0,8.0,14.0,3.0,3.0,1.0,3.0,7.0,55.0,0
1980.0,Graduation,Relationship,82497.0,0.0,0.0,32.0,777.0,8.0,67.0,12.0,21.0,24.0,1.0,2.0,7.0,9.0,4.0,44.0,1
1971.0,Graduation,Relationship,16626.0,2.0,0.0,76.0,8.0,3.0,22.0,21.0,1.0,13.0,3.0,3.0,0.0,3.0,9.0,53.0,0
1965.0,Graduation,Relationship,29672.0,1.0,1.0,6.0,9.0,1.0,3.0,0.0,4.0,8.0,1.0,0.0,0.0,3.0,6.0,59.0,0
1952.0,Master,Relationship,55951.0,0.0,1.0,62.0,173.5,0.0,80.0,0.0,13.0,40.0,3.0,3.0,6.0,11.0,8.0,72.0,1
1988.0,Foundational,Single,35388.0,1.0,0.0,20.0,6.0,4.0,7.0,4.0,3.0,8.0,1.0,1.0,0.0,3.0,7.0,36.0,0
1986.0,Master,Relationship,42386.0,1.0,0.0,43.0,65.0,4.0,16.0,0.0,4.0,11.0,1.0,3.0,0.0,3.0,8.0,38.0,0
1982.0,Graduation,Single,68627.0,0.0,0.0,45.0,395.0,15.0,263.0,60.0,54.0,38.0,1.0,2.0,3.0,6.0,1.0,42.0,1
1965.0,PhD,Single,57912.0,0.0,1.0,34.0,801.0,0.0,80.0,0.0,0.0,35.0,5.0,8.0,3.0,12.0,5.0,59.0,1
1958.0,Graduation,Single,35246.0,1.0,1.0,53.0,36.0,0.0,12.0,2.0,2.0,10.0,4.0,3.0,1.0,3.0,5.0,66.0,0
1956.0,Foundational,Relationship,58821.0,0.0,1.0,44.0,513.0,14.0,154.0,19.0,0.0,28.0,1.0,9.0,2.0,9.0,6.0,68.0,1
1978.0,PhD,Relationship,46377.0,1.0,0.0,89.0,37.0,0.0,46.0,4.0,3.0,0.0,1.0,2.0,1.0,3.0,4.0,46.0,0
1988.0,Graduation,Single,39747.0,1.0,0.0,43.0,80.0,15.0,93.0,20.0,13.0,52.0,3.0,5.0,1.0,4.0,8.0,36.0,0
1984.0,Graduation,Relationship,23976.0,1.0,0.0,68.0,14.0,1.0,21.0,2.0,3.0,25.0,3.0,3.0,1.0,3.0,7.0,40.0,0
1961.0,Master,Relationship,80950.0,0.0,0.0,44.0,525.0,8.0,112.0,12.0,8.0,63.0,1.0,6.0,7.0,9.0,2.0,63.0,1
1966.0,Graduation,Single,27038.0,0.0,0.0,64.0,1.0,26.0,25.0,17.0,23.0,15.0,1.0,3.0,0.0,3.0,9.0,58.0,0
1947.0,Graduation,Single,77457.0,0.0,0.0,85.0,675.0,11.0,400.0,15.0,45.0,11.0,1.0,2.0,5.0,10.0,1.0,77.0,1
1992.0,Master,Relationship,42670.0,0.0,0.0,12.0,154.0,2.0,46.0,20.0,4.0,15.0,1.0,4.0,2.0,4.0,4.0,32.0,0
1976.0,Graduation,Single,12571.0,1.0,0.0,86.0,3.0,5.0,14.0,2.0,12.0,17.0,4.0,3.0,1.0,3.0,6.0,48.0,0
1967.0,Graduation,Relationship,22574.0,2.0,1.0,28.0,25.0,0.0,8.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,57.0,0
1989.0,Graduation,Relationship,52247.25135379061,0.0,0.0,69.0,861.0,8.0,461.0,60.0,30.0,61.0,1.0,6.0,5.0,12.0,3.0,35.0,1
1976.0,Master,Single,70893.0,0.0,0.0,42.0,768.0,44.0,67.0,77.0,44.0,14.0,1.0,6.0,6.0,10.0,3.0,48.0,1
1966.0,Graduation,Relationship,54198.0,1.0,1.0,13.0,185.0,0.0,28.0,3.0,2.0,17.0,6.0,3.0,1.0,6.0,4.0,58.0,1
1956.0,Master,Relationship,28839.0,1.0,1.0,86.0,24.0,0.0,7.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,5.0,68.0,0
1972.0,Graduation,Relationship,40321.0,1.0,1.0,59.0,44.0,4.0,21.0,6.0,0.0,27.0,2.0,3.0,0.0,3.0,7.0,52.0,0
1985.0,Graduation,Single,66503.0,1.0,0.0,30.0,91.0,64.0,128.0,65.0,3.0,50.0,2.0,4.0,3.0,6.0,3.0,39.0,1
1951.0,Graduation,Relationship,30833.0,1.0,1.0,33.0,11.0,0.0,7.0,3.0,1.0,6.0,2.0,1.0,0.0,3.0,5.0,73.0,0
1970.0,Graduation,Single,52247.25135379061,1.0,2.0,67.0,738.0,20.0,172.0,52.0,50.0,20.0,6.0,2.0,3.0,10.0,7.0,54.0,1
1971.0,Graduation,Relationship,64795.0,0.0,1.0,23.0,412.0,5.0,119.0,38.0,29.0,77.0,3.0,3.0,3.0,12.0,2.0,53.0,1
1974.0,Graduation,Relationship,34421.0,1.0,0.0,81.0,3.0,3.0,7.0,6.0,2.0,9.0,1.0,1.0,0.0,2.0,7.0,50.0,0
1965.0,PhD,Single,47025.0,1.0,1.0,6.0,16.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,59.0,0
1961.0,PhD,Single,64325.0,0.0,1.0,41.0,731.0,60.0,353.0,78.0,12.0,73.0,5.0,10.0,3.0,5.0,7.0,63.0,1
1953.0,Graduation,Single,40464.0,0.0,1.0,78.0,424.0,17.0,118.0,7.0,23.0,41.0,6.0,8.0,2.0,8.0,8.0,71.0,0
1957.0,Graduation,Relationship,62187.0,0.0,0.0,49.0,792.0,0.0,275.0,45.0,45.0,126.0,1.0,4.0,8.0,5.0,3.0,67.0,1
1976.0,PhD,Single,14849.0,1.0,0.0,39.0,21.0,2.0,28.0,3.0,2.0,9.0,3.0,2.0,0.0,4.0,8.0,48.0,0
1984.0,Graduation,Relationship,27255.0,1.0,0.0,3.0,22.0,1.0,11.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,7.0,40.0,0
1950.0,PhD,Relationship,54432.0,2.0,1.0,37.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,74.0,1
1986.0,PhD,Single,29999.0,1.0,0.0,22.0,68.0,7.0,59.0,10.0,5.0,11.0,4.0,3.0,1.0,4.0,8.0,38.0,0
1983.0,Graduation,Single,24072.0,1.0,0.0,79.0,9.0,1.0,6.0,3.0,0.0,4.0,1.0,1.0,0.0,2.0,8.0,41.0,0
1989.0,PhD,Single,33996.0,0.0,0.0,46.0,40.0,2.0,15.0,8.0,0.0,6.0,1.0,1.0,1.0,3.0,4.0,35.0,0
1956.0,PhD,Relationship,66334.0,0.0,1.0,82.0,909.0,11.0,218.0,0.0,0.0,23.0,2.0,9.0,3.0,5.0,5.0,68.0,1
1971.0,Master,Relationship,35178.0,1.0,0.0,10.0,23.0,1.0,13.0,2.0,2.0,18.0,1.0,1.0,1.0,2.0,7.0,53.0,0
1983.0,Graduation,Relationship,22010.0,1.0,0.0,51.0,11.0,2.0,9.0,3.0,0.0,8.0,2.0,2.0,0.0,3.0,8.0,41.0,0
1960.0,Graduation,Single,62204.0,0.0,2.0,38.0,317.0,46.0,247.0,12.0,46.0,24.0,1.0,4.0,5.0,12.0,3.0,64.0,1
1968.0,Graduation,Single,75693.0,0.0,0.0,10.0,797.0,8.0,293.0,72.0,8.0,30.0,1.0,11.0,4.0,6.0,4.0,56.0,1
1972.0,Graduation,Relationship,30675.0,1.0,0.0,14.0,10.0,2.0,16.0,11.0,2.0,21.0,1.0,1.0,0.0,3.0,8.0,52.0,0
1965.0,Graduation,Relationship,83003.0,0.0,0.0,18.0,856.0,61.0,67.0,40.0,25.0,122.0,1.0,7.0,6.0,8.0,3.0,59.0,1
1970.0,PhD,Relationship,83532.0,0.0,0.0,36.0,755.0,8.0,67.0,104.0,64.0,24.0,1.0,4.0,6.0,4.0,1.0,54.0,1
1986.0,Graduation,Single,41411.0,0.0,0.0,11.0,37.0,32.0,38.0,11.0,3.0,18.0,1.0,2.0,1.0,4.0,6.0,38.0,0
1969.0,PhD,Relationship,55212.0,0.0,1.0,65.0,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,8.0,55.0,1
1950.0,PhD,Relationship,59292.0,0.0,1.0,71.0,378.0,14.0,68.0,19.0,14.0,14.0,2.0,3.0,5.0,8.0,3.0,74.0,1
1973.0,Foundational,Relationship,27190.0,1.0,0.0,13.0,1.0,6.0,7.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,8.0,51.0,0
1952.0,Graduation,Single,82623.0,0.0,0.0,58.0,204.0,34.0,204.0,12.0,8.0,24.0,1.0,2.0,9.0,4.0,1.0,72.0,1
1965.0,Graduation,Relationship,44300.0,1.0,1.0,65.0,30.0,0.0,9.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,6.0,59.0,0
1970.0,Graduation,Single,84835.0,0.0,0.0,0.0,189.0,8.0,379.0,111.0,8.0,24.0,1.0,4.0,4.0,6.0,1.0,54.0,1
1971.0,Graduation,Single,30372.0,1.0,1.0,33.0,15.0,0.0,12.0,7.0,3.0,7.0,3.0,2.0,0.0,3.0,7.0,53.0,0
1966.0,PhD,Single,69759.0,0.0,0.0,38.0,452.0,20.0,514.0,13.0,30.0,0.0,3.0,4.0,6.0,5.0,3.0,58.0,1
1974.0,Graduation,Relationship,72099.0,0.0,0.0,18.0,546.0,8.0,410.0,119.0,0.0,22.0,1.0,3.0,4.0,10.0,1.0,50.0,1
1976.0,PhD,Single,60000.0,0.0,1.0,57.0,1048.0,0.0,217.0,0.0,0.0,12.0,5.0,11.0,3.0,5.0,6.0,48.0,1
1978.0,Graduation,Single,38643.0,1.0,1.0,45.0,22.0,2.0,14.0,0.0,1.0,10.0,2.0,2.0,0.0,3.0,7.0,46.0,0
1955.0,Graduation,Relationship,50737.0,0.0,1.0,61.0,78.0,0.0,11.0,0.0,0.0,10.0,1.0,2.0,0.0,4.0,6.0,69.0,0
1969.0,PhD,Relationship,68462.0,0.0,0.0,6.0,561.0,64.0,67.0,84.0,8.0,48.0,1.0,3.0,3.0,8.0,1.0,55.0,1
1943.0,Master,Relationship,65073.0,0.0,0.0,65.0,629.0,17.0,177.0,69.0,0.0,8.0,1.0,5.0,3.0,5.0,2.0,81.0,1
1948.0,PhD,Relationship,46681.0,0.0,2.0,52.0,269.0,15.0,69.0,15.0,19.0,38.0,2.0,4.0,6.0,4.0,5.0,76.0,0
1957.0,Graduation,Relationship,78618.0,0.0,0.0,87.0,736.0,8.0,67.0,12.0,8.0,61.0,1.0,4.0,7.0,10.0,2.0,67.0,1
1969.0,PhD,Single,62187.0,0.0,1.0,38.0,512.0,0.0,83.0,0.0,0.0,41.0,3.0,6.0,2.0,10.0,4.0,55.0,1
1978.0,Graduation,Relationship,28442.0,2.0,0.0,53.0,19.0,3.0,10.0,11.0,8.0,6.0,3.0,2.0,1.0,4.0,4.0,46.0,0
1978.0,PhD,Relationship,37717.0,1.0,0.0,31.0,9.0,0.0,6.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,9.0,46.0,0
1967.0,Graduation,Relationship,51479.0,1.0,1.0,67.0,247.0,8.0,160.0,6.0,8.0,65.0,2.0,6.0,3.0,6.0,7.0,57.0,1
1969.0,Graduation,Single,54803.0,0.0,1.0,65.0,404.0,0.0,92.0,28.0,27.0,24.0,2.0,6.0,2.0,9.0,4.0,55.0,1
1960.0,Graduation,Relationship,79530.0,0.0,0.0,64.0,333.0,0.0,67.0,12.0,42.0,29.0,1.0,4.0,10.0,11.0,2.0,64.0,1
1976.0,Graduation,Single,31615.0,1.0,0.0,82.0,2.0,3.0,20.0,6.0,11.0,9.0,2.0,2.0,0.0,3.0,7.0,48.0,0
1962.0,Graduation,Relationship,72025.0,0.0,0.0,27.0,833.0,33.0,549.0,12.0,8.0,24.0,1.0,4.0,3.0,8.0,3.0,62.0,1
1975.0,PhD,Single,52614.0,0.0,1.0,63.0,789.0,0.0,142.0,12.0,9.0,38.0,2.0,2.0,4.0,8.0,8.0,49.0,1
1984.0,Foundational,Relationship,35684.0,1.0,0.0,66.0,10.0,4.0,7.0,0.0,6.0,3.0,1.0,1.0,0.0,3.0,6.0,40.0,0
1975.0,Graduation,Relationship,48178.0,1.0,1.0,69.0,159.0,4.0,45.0,6.0,2.0,38.0,6.0,5.0,1.0,4.0,8.0,49.0,0
1970.0,Master,Single,29548.0,1.0,0.0,52.0,7.0,1.0,6.0,3.0,1.0,11.0,1.0,1.0,1.0,2.0,4.0,54.0,0
