,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
89,-0.8371283150281275,-0.16666666666666666,Graduation,Together,0.08418375026340347,0.0,1.0,21-01-2014,0.6,-0.08012486992715921,0.03125,-0.12962962962962962,-0.1702127659574468,-0.25,-0.3617021276595745,-0.5,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1.02143048486472,0.1111111111111111,Master,Single,-0.2705529967789518,1.0,0.0,23-03-2014,0.4,-0.3298647242455775,-0.1875,-0.2638888888888889,-0.2553191489361702,-0.21875,-0.425531914893617,-0.5,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,-0.5765693365479061,0.0,PhD,Married,-0.835530870887143,1.0,0.0,24-05-2014,0.7,-0.3048907388137357,-0.1875,-0.24537037037037038,-0.2553191489361702,-0.25,-0.5106382978723404,0.5,-0.25,-0.25,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.36744352174301276,0.7222222222222222,Graduation,Married,-0.6407628164604594,1.0,0.0,22-05-2014,-0.38,-0.3506763787721124,-0.15625,-0.25925925925925924,0.0,-0.09375,-0.3191489361702128,-0.5,-0.5,-0.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.3194035181712653,-0.5555555555555556,Graduation,Widow,-0.10432282729763087,0.0,1.0,22-11-2012,0.46,0.6899063475546305,-0.25,-0.18981481481481483,-0.2553191489361702,-0.25,1.0851063829787233,1.5,0.75,0.5,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.007500669702652,0.1111111111111111,Graduation,Divorced,0.012989554170805865,1.0,1.0,11-04-2013,-0.24,-0.25494276795005205,-0.1875,-0.2777777777777778,-0.2553191489361702,-0.21875,-0.46808510638297873,0.0,-0.5,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-0.14510224127154212,-1.0555555555555556,2n Cycle,Married,0.8162647882236069,0.0,0.0,01-12-2013,-0.1,0.06971904266389178,0.5625,1.7592592592592593,1.3404255319148937,-0.25,4.23404255319149,-0.5,0.25,1.25,1.4,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,-0.43244932583266366,0.7222222222222222,PhD,Married,-0.03707215750022577,0.0,0.0,20-06-2013,-0.34,-0.08012486992715921,1.1875,0.11574074074074074,1.127659574468085,1.65625,-0.2765957446808511,0.0,0.25,0.0,0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-0.7117599785695151,-0.5555555555555556,2n Cycle,Single,-0.10712242993467594,0.0,1.0,23-07-2013,-0.98,-0.25078043704474506,-0.21875,-0.28703703703703703,-0.2127659574468085,-0.21875,-0.2978723404255319,0.0,-0.5,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-0.793374408429324,-0.6111111111111112,PhD,Single,-0.5065625094072669,0.0,1.0,30-03-2014,-0.12,-0.2757544224765869,-0.21875,-0.2824074074074074,-0.2127659574468085,-0.25,-0.40425531914893614,0.0,-0.5,-0.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-0.1679614251272435,0.5,Graduation,Together,1.0328878051717392,0.0,1.0,20-04-2013,0.2,0.4422476586888658,5.125,0.5370370370370371,3.6808510638297873,3.875,1.851063829787234,0.0,1.25,0.75,1.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.6985445129029377,-1.3888888888888888,PhD,Married,0.43542851982299285,0.0,0.0,17-05-2013,0.38,0.8085327783558793,2.28125,0.9675925925925926,1.446808510638298,1.0,1.2127659574468086,-0.5,0.5,0.25,0.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.6160371461737655,-0.6111111111111112,Graduation,Married,1.078102892922725,0.0,0.0,08-05-2014,-0.28,0.09053069719042664,2.125,2.884259259259259,0.8085106382978723,0.5625,0.2978723404255319,-0.5,-0.25,2.25,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,0.5204929011518885,0.5,Basic,Together,-0.8063909208585448,1.0,0.0,10-12-2013,0.9,-0.3590010405827263,-0.15625,-0.2824074074074074,-0.0425531914893617,-0.25,-0.3191489361702128,-0.5,-0.75,-0.5,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.37047950709884814,-0.3333333333333333,Graduation,Married,-0.06880098738673651,1.0,1.0,24-09-2013,-0.68,-0.061394380853277836,-0.21875,-0.16203703703703703,-0.2127659574468085,-0.21875,-0.3617021276595745,1.0,0.0,-0.25,-0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-0.4956692561835878,-0.05555555555555555,Graduation,Married,0.031051506667870796,0.0,2.0,02-02-2013,0.14,0.25286160249739853,3.0625,0.9444444444444444,1.3404255319148937,2.8125,0.8723404255319149,1.0,0.5,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,-0.3267256005000446,0.4444444444444444,Graduation,Single,-0.38605918299768205,1.0,0.0,19-12-2012,-0.64,-0.20291363163371487,-0.15625,-0.16666666666666666,-0.1702127659574468,-0.125,0.06382978723404255,0.0,-0.25,-0.25,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.9880346459505313,-0.5555555555555556,Master,Married,1.1341852554261116,0.0,0.0,07-12-2012,-0.62,0.5837669094693028,5.8125,0.18055555555555555,0.40425531914893614,0.4375,0.40425531914893614,-0.5,0.25,0.5,-0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-0.06813108313242254,0.5,Graduation,Together,0.7801709864836389,0.0,1.0,02-11-2013,-0.06,0.5234131113423517,3.34375,1.0416666666666667,0.23404255319148937,0.84375,1.1702127659574468,-0.5,0.5,1.0,1.2,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.3522635949638361,1.1666666666666667,PhD,Single,0.5040639393118396,0.0,0.0,10-11-2012,-0.18,2.4110301768990636,0.28125,1.1296296296296295,0.23404255319148937,1.34375,1.3191489361702127,-0.5,0.75,0.5,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
112,-0.3913742298419502,-0.3888888888888889,Master,Together,0.17780487070652337,0.0,1.0,25-06-2014,-0.44,0.7356919875130072,-0.25,-0.21296296296296297,-0.2553191489361702,-0.25,0.7659574468085106,0.5,1.0,-0.25,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,-0.7964103937851594,1.1666666666666667,Graduation,Single,1.0432433246033896,0.0,0.0,02-01-2013,0.92,0.6586888657648283,1.125,0.26851851851851855,0.3617021276595745,0.375,-0.0425531914893617,-0.5,0.5,1.25,1.2,-0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
114,0.6708634699526743,0.5555555555555556,PhD,Married,-0.2229898552033475,1.0,0.0,12-12-2012,-0.6,0.4255983350676379,-0.25,0.1574074074074074,-0.2553191489361702,-0.25,1.0212765957446808,1.5,0.5,0.5,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,-0.5665684436110368,-0.4444444444444444,Graduation,Single,-0.01795659110749872,1.0,1.0,10-09-2013,-0.44,-0.2278876170655567,-0.21875,-0.21296296296296297,-0.2553191489361702,-0.21875,0.06382978723404255,0.0,-0.5,-0.25,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-0.6905080810786678,0.0,Graduation,Married,1.1855715102802613,0.0,0.0,24-01-2014,-0.48,0.777315296566077,2.84375,3.449074074074074,2.9574468085106385,2.3125,0.19148936170212766,-1.0,0.0,1.0,0.0,-1.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
117,-0.909277614072685,0.4444444444444444,2n Cycle,Married,-0.44647641410036426,1.0,0.0,19-02-2013,0.5,-0.26326742976066597,2.5625,0.125,2.3617021276595747,2.96875,2.0425531914893615,1.5,1.25,-0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,-0.04009286543441379,-0.16666666666666666,2n Cycle,Together,-0.6209849784761733,1.0,1.0,11-07-2013,0.72,-0.33610822060353795,-0.09375,-0.19444444444444445,-0.2553191489361702,0.03125,0.1276595744680851,0.0,-0.75,-0.25,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.78640950084829,-0.05555555555555555,Graduation,Together,-0.8869472289954544,1.0,0.0,14-11-2013,-0.24,-0.3590010405827263,-0.0625,-0.2777777777777778,-0.02127659574468085,-0.09375,-0.44680851063829785,0.0,-0.5,-0.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.776230020537548,-0.9444444444444444,Master,Together,0.14291519913302628,0.0,1.0,20-06-2013,0.32,0.3048907388137357,1.25,0.3055555555555556,0.574468085106383,2.0,0.5106382978723404,1.0,0.5,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.13331547459594606,-0.16666666666666666,Master,Single,-0.5666787079683314,1.0,0.0,24-02-2014,-0.72,-0.2903225806451613,-0.15625,-0.17592592592592593,-0.2553191489361702,-0.125,-0.2978723404255319,0.5,-0.5,-0.25,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122,0.5328154299491026,0.8333333333333334,Master,Married,-0.9594358650170084,2.0,0.0,04-09-2013,0.28,-0.34235171696149846,-0.25,-0.2777777777777778,-0.19148936170212766,-0.125,-0.3617021276595745,0.0,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.34422716313956603,0.3333333333333333,Graduation,Divorced,-0.6137903007315091,1.0,0.0,22-04-2013,0.68,-0.32570239334027057,-0.25,-0.24537037037037038,-0.10638297872340426,-0.15625,-0.46808510638297873,-0.5,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.31368872220733995,0.7222222222222222,Graduation,Single,1.522878473162949,0.0,0.0,12-03-2013,0.4,1.141519250780437,0.59375,0.16203703703703703,0.6808510638297872,2.0,3.0638297872340425,-1.0,0.5,1.5,1.6,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
125,-0.7085454058398071,-0.2777777777777778,2n Cycle,Together,0.6052710798037267,0.0,0.0,18-02-2013,0.76,-0.023933402705515087,0.78125,0.2638888888888889,0.5957446808510638,0.625,3.148936170212766,0.0,-0.25,0.5,0.4,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1.0023216358603446,0.7777777777777778,Graduation,Single,0.8496794003431771,0.0,0.0,21-04-2013,-0.24,0.5754422476586889,3.90625,4.092592592592593,3.425531914893617,-0.25,4.085106382978723,-0.5,-0.25,1.0,0.2,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127,-0.3710152692204661,-0.9444444444444444,Master,Married,0.0893013034709052,1.0,1.0,08-06-2014,0.04,-0.2154006243496358,-0.25,-0.2361111111111111,-0.2553191489361702,-0.25,-0.425531914893617,0.0,-0.5,-0.5,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.9987498883828914,-0.7777777777777778,PhD,Together,0.7825190403082574,1.0,1.0,10-05-2014,0.46,0.6628511966701353,0.34375,0.19907407407407407,0.0851063829787234,0.125,-0.2553191489361702,1.0,0.5,0.25,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.45852308241807305,-1.0,Graduation,Married,0.349694451970258,0.0,1.0,30-09-2013,-0.78,-0.1113423517169615,1.5625,0.027777777777777776,1.127659574468085,2.53125,0.723404255319149,1.5,0.25,0.5,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,-0.8974908473970891,-0.6666666666666666,Master,Alone,0.29951232728257926,1.0,1.0,10-03-2013,-0.14,0.7502601456815817,-0.09375,-0.09259259259259259,-0.2553191489361702,-0.09375,0.3617021276595745,1.5,1.75,-0.25,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.7390838467720332,-0.05555555555555555,Graduation,Married,0.6642734579608056,0.0,0.0,10-02-2014,-0.78,0.13007284079084286,3.0625,0.5648148148148148,0.23404255319148937,1.03125,2.25531914893617,-0.5,0.75,0.0,0.8,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-0.030091972497544424,-0.3333333333333333,PhD,Married,-0.29593004003732803,1.0,1.0,14-08-2013,0.04,0.0967741935483871,-0.25,-0.1574074074074074,-0.19148936170212766,-0.25,-0.02127659574468085,1.5,0.25,-0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,-0.6738994553085097,-0.16666666666666666,PhD,Together,0.3491826966495078,0.0,0.0,17-03-2013,-0.56,1.295525494276795,0.1875,2.4212962962962963,0.5531914893617021,1.125,-0.5106382978723404,-0.5,0.0,0.75,1.6,-0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,-0.02080542905616573,0.3333333333333333,Basic,Divorced,-1.2593244829766097,1.0,0.0,08-08-2012,-0.36,-0.3610822060353798,-0.21875,-0.2962962962962963,-0.0425531914893617,-0.0625,-0.3191489361702128,0.0,-0.75,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.7358692740423252,-0.6111111111111112,PhD,Married,-0.5304042867033927,2.0,1.0,07-07-2013,0.24,-0.25078043704474506,-0.21875,-0.1527777777777778,-0.2127659574468085,-0.25,-0.1702127659574468,0.5,-0.5,0.0,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.3931601035806768,0.16666666666666666,PhD,Alone,-0.46724765947198893,1.0,1.0,19-05-2014,-0.24,-0.3298647242455775,-0.25,-0.27314814814814814,-0.1702127659574468,-0.1875,-0.0851063829787234,0.0,-0.75,-0.25,-0.6,-0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
139,-0.7139030270559872,-0.2777777777777778,PhD,Divorced,-0.43530810680634574,1.0,1.0,28-07-2013,0.5,-0.32570239334027057,-0.21875,-0.25462962962962965,-0.19148936170212766,-0.21875,-0.425531914893617,0.0,-0.5,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-0.8281989463344942,1.2222222222222223,Master,Single,1.248607724495018,0.0,0.0,19-10-2012,-0.06,1.6409989594172736,1.65625,3.9537037037037037,0.851063829787234,1.65625,-0.0851063829787234,-0.5,0.25,0.5,1.4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1.0046432717206895,0.3333333333333333,Master,Together,0.4130919052349559,0.0,1.0,14-11-2013,-0.9,1.1748178980228927,-0.25,0.7638888888888888,0.02127659574468085,0.375,0.5531914893617021,0.0,-0.25,0.75,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
142,0.5771050986695241,-0.4444444444444444,Graduation,Married,1.045470965411361,0.0,0.0,19-04-2013,0.48,0.46930280957336107,0.625,3.189814814814815,0.5106382978723404,1.0,2.1702127659574466,-0.5,0.25,1.25,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,-0.45030806321993033,0.2222222222222222,PhD,Single,0.5108672747524007,0.0,1.0,28-08-2013,-0.04,0.9167533818938606,0.25,0.30092592592592593,0.6595744680851063,0.78125,0.19148936170212766,0.5,1.0,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.7576569336547906,1.0,Graduation,Together,-0.2859357596556188,1.0,0.0,19-03-2013,-0.72,-0.29448491155046824,0.8125,-0.12037037037037036,1.297872340425532,0.25,1.9574468085106382,0.5,0.0,0.0,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.8019466023752121,0.3333333333333333,Graduation,Married,0.2536951744483579,0.0,2.0,18-10-2012,-0.26,0.8834547346514048,0.25,0.3425925925925926,0.425531914893617,1.03125,0.5319148936170213,0.5,-0.25,0.25,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.9605321903741405,0.2777777777777778,Graduation,Married,-0.8255666937595955,1.0,0.0,28-10-2012,-0.04,-0.35691987513007284,-0.21875,-0.22685185185185186,0.1702127659574468,0.09375,-0.1702127659574468,-0.5,-0.5,-0.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
147,-0.41762657380123225,0.6111111111111112,Graduation,Together,-0.3863602155392998,1.0,0.0,28-08-2013,0.0,-0.3485952133194589,-0.21875,-0.2638888888888889,-0.2553191489361702,-0.21875,-0.425531914893617,-0.5,-0.75,-0.5,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
148,0.07616751495669256,0.16666666666666666,2n Cycle,Married,-0.4724254191878142,2.0,1.0,22-08-2012,0.9,-0.20915712799167535,-0.15625,0.10648148148148148,0.0,-0.21875,0.1702127659574468,2.5,0.0,-0.25,-0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-0.2515403160996518,-0.2222222222222222,Master,Married,-0.053478431018393086,0.0,0.0,21-06-2014,0.32,-0.2736732570239334,0.25,-0.17592592592592593,0.0,0.375,-0.3404255319148936,-0.5,-0.5,-0.25,-0.2,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,-0.29082953835163855,-0.9444444444444444,Master,Married,0.2399981938047503,0.0,2.0,24-04-2014,0.2,0.25286160249739853,0.40625,0.05092592592592592,0.574468085106383,0.15625,-0.23404255319148937,-0.5,0.0,0.5,0.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.45155817483703903,-0.05555555555555555,Graduation,Married,0.43244829766097714,0.0,1.0,07-03-2014,0.94,0.3590010405827263,0.28125,-0.08796296296296297,0.23404255319148937,0.15625,-0.23404255319148937,1.0,1.0,-0.25,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.4178051611751049,0.1111111111111111,2n Cycle,Together,-0.151645142839941,0.0,1.0,14-12-2012,-0.42,0.12382934443288242,0.375,-0.046296296296296294,-0.0851063829787234,0.375,1.425531914893617,1.0,0.75,-0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,-0.9583891418876685,1.0,Graduation,Alone,-0.5179415394804179,1.0,0.0,12-05-2014,-0.74,-0.3506763787721124,-0.03125,-0.19907407407407407,0.14893617021276595,0.1875,-0.0851063829787234,1.0,-0.25,-0.5,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.28511474238771317,-1.0,PhD,Together,0.2898491826966495,0.0,1.0,09-10-2012,0.16,1.4869927159209158,-0.25,-0.046296296296296294,-0.2553191489361702,-0.25,1.1063829787234043,0.0,1.0,0.75,1.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.8539155281721582,-1.1666666666666667,Graduation,Together,0.5415725939974111,0.0,0.0,19-02-2013,-0.78,1.7138397502601457,0.5625,0.9351851851851852,0.46808510638297873,0.15625,0.3829787234042553,-0.5,1.5,0.5,0.2,-0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
156,-0.4345923743191356,-0.6666666666666666,Graduation,Single,-0.04258105301183058,0.0,1.0,08-07-2013,-0.9,0.08012486992715921,-0.0625,0.009259259259259259,-0.1702127659574468,0.125,-0.44680851063829785,0.5,0.5,-0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.6830074113760157,0.4444444444444444,Graduation,Single,0.26543544357145005,1.0,2.0,12-09-2013,0.0,-0.34443288241415193,-0.21875,-0.2777777777777778,-0.2127659574468085,-0.25,-0.5106382978723404,-0.5,-1.0,-0.5,-0.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.8056969372265381,0.3888888888888889,Graduation,Together,0.12021734549504802,0.0,1.0,17-10-2013,-0.92,-0.2736732570239334,0.09375,-0.046296296296296294,-0.0425531914893617,0.625,-0.2127659574468085,-0.5,-0.75,-0.25,0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,-0.48727564961157244,-0.8333333333333334,Graduation,Single,0.8710527107980373,0.0,0.0,20-08-2013,0.3,0.7544224765868887,0.09375,1.4814814814814814,2.9148936170212765,2.59375,0.7021276595744681,-0.5,-0.25,0.5,1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,-0.47566747030984907,-0.6666666666666666,Master,Single,-0.6279087269333815,2.0,1.0,01-07-2013,-0.98,-0.3506763787721124,-0.25,-0.2962962962962963,-0.2553191489361702,-0.25,-0.40425531914893614,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.6788999017769444,-1.3888888888888888,PhD,Married,0.5711941960925976,0.0,0.0,05-11-2012,-0.58,2.446409989594173,0.25,0.8425925925925926,0.6595744680851063,0.25,0.19148936170212766,0.0,1.5,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.4863827127422091,0.7777777777777778,Graduation,Married,-0.8475119660435293,1.0,0.0,05-01-2014,0.84,-0.25078043704474506,-0.15625,-0.08333333333333333,-0.10638297872340426,-0.125,-0.40425531914893614,1.0,-0.25,-0.5,-0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.8280203589606215,0.2777777777777778,PhD,Divorced,0.6858574911947981,0.0,0.0,01-05-2013,-0.8,1.7221644120707595,0.125,0.8009259259259259,0.0851063829787234,0.125,-0.2553191489361702,-0.5,0.25,0.5,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.5387088132869006,0.16666666666666666,PhD,Married,3.1867756404467324,0.0,1.0,01-03-2014,0.98,-0.3194588969823101,-0.1875,7.013888888888889,-0.23404255319148937,-0.1875,-0.48936170212765956,6.5,-1.0,5.0,-1.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,-0.19439235646039826,-0.2222222222222222,Graduation,Together,-0.23780065625094074,2.0,1.0,13-11-2013,0.68,-0.32362122788761705,-0.21875,-0.16203703703703703,-0.1276595744680851,-0.15625,0.0851063829787234,0.5,-0.5,-0.5,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.9133851236717564,-0.9444444444444444,Graduation,Divorced,0.3362382973599446,0.0,0.0,18-11-2013,-0.44,-0.10093652445369407,0.25,0.14351851851851852,2.595744680851064,0.40625,0.06382978723404255,-0.5,0.5,1.25,-0.2,-0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,-0.31190284846861327,-0.6111111111111112,Graduation,Divorced,0.028613143080767033,0.0,0.0,28-08-2013,0.28,0.08012486992715921,-0.09375,-0.1574074074074074,-0.10638297872340426,-0.25,-0.46808510638297873,-0.5,-0.25,0.0,0.2,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.2104652201089383,1.0,Graduation,Single,0.46869261567175413,0.0,0.0,02-11-2013,-0.06,0.2154006243496358,4.8125,1.1018518518518519,3.425531914893617,2.125,2.127659574468085,-0.5,-0.25,0.5,0.4,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,-0.4119117778373069,-0.7222222222222222,Graduation,Together,-0.7613263493783679,1.0,1.0,25-02-2014,0.7,-0.3298647242455775,0.0625,-0.2222222222222222,-0.0851063829787234,0.28125,-0.0851063829787234,0.5,-0.5,-0.25,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.027055987141709082,-0.2777777777777778,Graduation,Together,-0.5396158824768957,1.0,1.0,21-04-2014,0.18,-0.3465140478668054,-0.15625,-0.2638888888888889,-0.0851063829787234,-0.21875,-0.3617021276595745,0.0,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.1788552549334762,0.6666666666666666,Graduation,Married,-0.6822451006953851,1.0,0.0,13-07-2013,0.58,-0.33610822060353795,-0.125,-0.2824074074074074,-0.02127659574468085,0.0,-0.1702127659574468,0.0,-0.5,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,-0.7339048129297259,0.0,Graduation,Married,-0.028131491014178632,2.0,0.0,21-04-2014,-0.9,-0.1841831425598335,-0.03125,-0.19907407407407407,-0.2127659574468085,-0.15625,0.06382978723404255,-0.5,-0.25,-0.25,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,-0.6390749174033395,-0.6111111111111112,PhD,Together,0.06488756434570576,1.0,1.0,30-01-2014,-0.64,-0.19250780437044746,-0.25,-0.2824074074074074,-0.2553191489361702,-0.25,-0.3829787234042553,0.0,-0.5,-0.25,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,-0.8603446736315743,-0.16666666666666666,Graduation,Single,0.02084650350702911,0.0,1.0,04-04-2014,0.56,-0.23829344432882413,-0.25,-0.25462962962962965,-0.2553191489361702,-0.25,0.5106382978723404,-0.5,-0.5,0.0,-0.6,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.5819269577640861,0.2777777777777778,PhD,Married,0.8743640687558325,0.0,1.0,12-09-2012,0.14,2.0301768990634756,1.96875,1.7685185185185186,1.2127659574468086,1.96875,0.0425531914893617,-0.5,1.75,1.5,0.6,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.8671309938387356,-1.2222222222222223,PhD,Married,0.9770161654474848,0.0,0.0,16-12-2012,0.6,1.4016649323621229,1.8125,0.24074074074074073,1.574468085106383,2.53125,1.851063829787234,-0.5,1.25,2.0,0.0,-0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
177,0.9635681757299759,0.0,PhD,Married,-0.37714861976579667,1.0,1.0,23-05-2014,0.82,-0.3007284079084287,-0.25,-0.24537037037037038,-0.2553191489361702,-0.25,-0.46808510638297873,0.0,-0.5,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
